Generation,Heuristic (FCFS),Heuristic (EDD),Heuristic (SPT),Heuristic (LPT),Standard GA,GA-Tabu,FLC-GA,SSO,HFGA-TS
377,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
378,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
379,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
380,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
381,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17649.481565258833
382,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18658.63714432637,17649.481565258833
383,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18658.63714432637,17649.481565258833
384,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18658.63714432637,17649.481565258833
385,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18658.63714432637,17649.481565258833
386,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18658.63714432637,17649.481565258833
387,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18658.63714432637,17649.481565258833
388,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18658.63714432637,17649.481565258833
389,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18658.63714432637,17649.481565258833
390,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18658.63714432637,17649.481565258833
391,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18658.63714432637,17649.481565258833
392,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18658.63714432637,17649.481565258833
393,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18658.63714432637,17649.481565258833
394,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18658.63714432637,17649.481565258833
395,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18658.63714432637,17649.481565258833
396,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18658.63714432637,17649.481565258833
397,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18658.63714432637,17649.481565258833
398,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18646.54525927074,17649.481565258833
399,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18646.54525927074,17649.481565258833
400,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18646.54525927074,17649.481565258833
401,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18646.54525927074,17649.481565258833
402,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18646.54525927074,17649.481565258833
403,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18646.54525927074,17649.481565258833
404,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18646.54525927074,17649.481565258833
405,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19348.197796955144,18646.54525927074,17649.481565258833
406,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19348.197796955144,18646.54525927074,17649.481565258833
407,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19348.197796955144,18646.54525927074,17649.481565258833
408,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19348.197796955144,18646.54525927074,17649.481565258833
409,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19348.197796955144,18646.54525927074,17649.481565258833
410,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19348.197796955144,18646.54525927074,17649.481565258833
411,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19348.197796955144,18646.54525927074,17649.481565258833
412,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18612.623171399293,17792.193982320678,19348.197796955144,18646.54525927074,17649.481565258833
413,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18612.623171399293,17792.193982320678,19348.197796955144,18646.54525927074,17649.481565258833
414,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18612.623171399293,17792.193982320678,19348.197796955144,18646.54525927074,17649.481565258833
415,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18612.623171399293,17792.193982320678,19348.197796955144,18646.54525927074,17649.481565258833
416,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18612.623171399293,17792.193982320678,19348.197796955144,18646.54525927074,17649.481565258833
417,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18612.623171399293,17792.193982320678,19348.197796955144,18167.704034702794,17649.481565258833
418,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18612.623171399293,17792.193982320678,19348.197796955144,18167.704034702794,17649.481565258833
419,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18612.623171399293,17792.193982320678,19348.197796955144,18167.704034702794,17649.481565258833
420,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18612.623171399293,17792.193982320678,19348.197796955144,18167.704034702794,17649.481565258833
421,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18612.623171399293,17792.193982320678,19348.197796955144,18167.704034702794,17649.481565258833
422,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18612.623171399293,17792.193982320678,19348.197796955144,18167.704034702794,17649.481565258833
423,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18612.623171399293,17792.193982320678,19348.197796955144,18167.704034702794,17649.481565258833
424,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18612.623171399293,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
425,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
426,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
427,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
428,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
429,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
430,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
431,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
432,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
433,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
434,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
435,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
436,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
437,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
438,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
439,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
440,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
441,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
442,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
443,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
444,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
445,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
446,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
447,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
448,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
449,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
450,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
451,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
452,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
453,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
454,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
455,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
456,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
457,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
458,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
459,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
460,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
461,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18241.14316708957,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
462,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18212.796315103766,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
463,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18212.796315103766,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
464,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18212.796315103766,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
465,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18212.796315103766,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
466,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18212.796315103766,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
467,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18212.796315103766,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
468,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18212.796315103766,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
469,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18174.026768727002,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
470,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18174.026768727002,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
471,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18174.026768727002,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
472,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18174.026768727002,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
473,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18174.026768727002,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
474,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18174.026768727002,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
475,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18174.026768727002,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
476,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18174.026768727002,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
477,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18174.026768727002,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
478,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18174.026768727002,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
479,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18024.433683602565,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
480,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18024.433683602565,17377.28736258886,19348.197796955144,18167.704034702794,17649.481565258833
481,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18024.433683602565,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
482,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18024.433683602565,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
483,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18024.433683602565,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
484,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18024.433683602565,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
485,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18024.433683602565,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
486,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18024.433683602565,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
487,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18024.433683602565,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
488,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18024.433683602565,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
489,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18024.433683602565,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
490,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17994.78320108391,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
491,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17994.78320108391,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
492,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17994.78320108391,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
493,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17994.78320108391,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
494,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17699.058818204296,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
495,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17699.058818204296,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
496,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17699.058818204296,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
497,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17699.058818204296,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
498,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17699.058818204296,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
499,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17699.058818204296,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
500,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17699.058818204296,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
501,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17699.058818204296,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
502,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17699.058818204296,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
503,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17699.058818204296,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
504,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
505,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
506,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
507,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
508,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
509,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
510,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19348.197796955144,18167.704034702794,17472.427602986027
511,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19307.03768975477,18167.704034702794,17472.427602986027
512,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19307.03768975477,18167.704034702794,17472.427602986027
513,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19307.03768975477,18167.704034702794,17472.427602986027
514,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19307.03768975477,17860.75793065158,17472.427602986027
515,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19307.03768975477,17860.75793065158,17472.427602986027
516,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19307.03768975477,17860.75793065158,17472.427602986027
517,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19307.03768975477,17860.75793065158,17472.427602986027
518,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19307.03768975477,17860.75793065158,17472.427602986027
519,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19307.03768975477,17860.75793065158,17472.427602986027
520,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19307.03768975477,17860.75793065158,17472.427602986027
521,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19307.03768975477,17860.75793065158,17472.427602986027
522,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19307.03768975477,17860.75793065158,17472.427602986027
523,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17377.28736258886,19307.03768975477,17860.75793065158,17472.427602986027
524,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
525,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
526,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
527,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
528,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
529,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
530,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
531,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
532,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
533,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
534,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
535,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
536,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
537,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
538,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
539,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
540,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
541,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
542,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
543,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
544,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
545,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
546,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
547,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
548,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
549,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
550,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
551,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
552,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
553,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
554,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
555,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
556,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
557,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
558,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
559,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
560,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
561,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
562,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
563,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
564,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,17537.94882591891,17166.33989549097,19307.03768975477,17860.75793065158,17472.427602986027
