Generation,Heuristic (FCFS),Heuristic (EDD),Heuristic (SPT),Heuristic (LPT),Standard GA,GA-Tabu,FLC-GA,SSO,HFGA-TS
188,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,19253.93576780651,20024.89559151866,17744.43931921169,19593.236925649137
189,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,19253.93576780651,20024.89559151866,17744.43931921169,19593.236925649137
190,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,19253.93576780651,20024.89559151866,17744.43931921169,19593.236925649137
191,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,19253.93576780651,20024.89559151866,17744.43931921169,19593.236925649137
192,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,19253.93576780651,20024.89559151866,17744.43931921169,19593.236925649137
193,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,19253.93576780651,20024.89559151866,17744.43931921169,19593.236925649137
194,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,19253.93576780651,20024.89559151866,17744.43931921169,19593.236925649137
195,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,19253.93576780651,20024.89559151866,17744.43931921169,19593.236925649137
196,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,19253.93576780651,20024.89559151866,17744.43931921169,19593.236925649137
197,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,19253.93576780651,20024.89559151866,17744.43931921169,19593.236925649137
198,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,19136.023093803582,20024.89559151866,17744.43931921169,19593.236925649137
199,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
200,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
201,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
202,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
203,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
204,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
205,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
206,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
207,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
208,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
209,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
210,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
211,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
212,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
213,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
214,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
215,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
216,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
217,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
218,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
219,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
220,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18853.545585450498,20024.89559151866,17744.43931921169,19593.236925649137
221,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18770.18667253324,20024.89559151866,17744.43931921169,19593.236925649137
222,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18770.18667253324,20024.89559151866,17744.43931921169,19593.236925649137
223,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18770.18667253324,20024.89559151866,17744.43931921169,19593.236925649137
224,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18770.18667253324,20024.89559151866,17744.43931921169,19593.236925649137
225,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18770.18667253324,20024.89559151866,17744.43931921169,19593.236925649137
226,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18770.18667253324,20024.89559151866,17744.43931921169,19593.236925649137
227,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18770.18667253324,20024.89559151866,17744.43931921169,19593.236925649137
228,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18770.18667253324,20024.89559151866,17744.43931921169,19593.236925649137
229,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18770.18667253324,20024.89559151866,17744.43931921169,19593.236925649137
230,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18770.18667253324,20024.89559151866,17744.43931921169,19593.236925649137
231,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18770.18667253324,20024.89559151866,17744.43931921169,19593.236925649137
232,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18770.18667253324,20024.89559151866,17744.43931921169,19593.236925649137
233,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18770.18667253324,20024.89559151866,17744.43931921169,19593.236925649137
234,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
235,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
236,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
237,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
238,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
239,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
240,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
241,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
242,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
243,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
244,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
245,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
246,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
247,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
248,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
249,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
250,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
251,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
252,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
253,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
254,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
255,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
256,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
257,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
258,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17744.43931921169,19593.236925649137
259,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,19593.236925649137
260,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,19593.236925649137
261,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,19593.236925649137
262,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,19593.236925649137
263,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,19593.236925649137
264,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,19593.236925649137
265,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,18239.76757859416
266,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,18239.76757859416
267,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,18239.76757859416
268,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,18239.76757859416
269,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,18239.76757859416
270,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,18239.76757859416
271,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,18239.76757859416
272,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,18239.76757859416
273,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,18239.76757859416
274,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,18239.76757859416
275,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,18239.76757859416
276,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,18239.76757859416
277,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,18239.76757859416
278,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,18239.76757859416
279,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,18239.76757859416
280,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,18239.76757859416
281,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,18239.76757859416
282,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18706.119950392433,20024.89559151866,17522.490925361402,18239.76757859416
283,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
284,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
285,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
286,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
287,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
288,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
289,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
290,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
291,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
292,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
293,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
294,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
295,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
296,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
297,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
298,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
299,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
300,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
301,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
302,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
303,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
304,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
305,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
306,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
307,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
308,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
309,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
310,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
311,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
312,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
313,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
314,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
315,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
316,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
317,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
318,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
319,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
320,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
321,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
322,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
323,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
324,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
325,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
326,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
327,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
328,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
329,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
330,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
331,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
332,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
333,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
334,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
335,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
336,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
337,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
338,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
339,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
340,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
341,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
342,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
343,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
344,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
345,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
346,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
347,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
348,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
349,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
350,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
351,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
352,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
353,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
354,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
355,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
356,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
357,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
358,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
359,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
360,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
361,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
362,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
363,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
364,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,18239.76757859416
365,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,17481.874641396404
366,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,17481.874641396404
367,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,17481.874641396404
368,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,17481.874641396404
369,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,17481.874641396404
370,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,17481.874641396404
371,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,17481.874641396404
372,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,17481.874641396404
373,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,17481.874641396404
374,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,17481.874641396404
375,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,17481.874641396404
